employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
E06372,20,Male,Single,36073,Part-time,South,0,1.4,0
E06373,36,Female,Single,46994,Full-time,North,0,2.5,0
E06374,27,Male,Single,56554,Full-time,East,0,1.6,0
E06375,45,Female,Single,59955,Contract,North,1,1.3,1
E06376,46,Male,Married,68682,Full-time,East,1,0.4,0
E06377,32,Female,Married,31570,Full-time,West,0,0.3,0
E06378,52,Female,Single,55350,Full-time,South,0,0.1,0
E06379,23,Male,Single,49805,Part-time,South,1,15.3,0
E06380,29,Male,Married,42008,Part-time,South,0,1.4,0
E06381,64,Female,Single,80054,Full-time,Central,0,0.2,0
E06382,55,Female,Married,56481,Full-time,East,0,2.5,0
E06383,30,Male,Single,71433,Full-time,Central,0,3.4,1
E06384,46,Female,Single,20000,Part-time,South,1,3.4,0
E06385,36,Male,Single,65706,Intern,West,0,10.5,0
E06386,20,Male,Single,58041,Full-time,South,0,0.7,0
E06387,25,Female,Married,60527,Full-time,Central,0,6.8,0
E06388,25,Female,Single,45604,Part-time,South,1,7.1,0
E06389,37,Female,Widowed,81660,Full-time,North,1,1.8,0
E06390,64,Male,Single,47046,Full-time,North,0,9.2,0
E06391,21,Male,Divorced,49719,Full-time,Central,1,0.7,0
E06392,38,Female,Single,35324,Part-time,North,1,1.2,0
E06393,20,Male,Single,49410,Full-time,East,1,4.3,1
E06394,62,Male,Married,47381,Intern,East,0,8.7,0
E06395,25,Male,Single,66080,Full-time,Central,0,0.2,0
E06396,40,Female,Married,59520,Full-time,North,1,3.4,0
E06397,33,Male,Married,67599,Full-time,East,1,8.6,0
E06398,30,Male,Married,48383,Part-time,North,1,0.3,0
E06399,20,Female,Single,44909,Contract,South,1,0.6,0
E06400,26,Female,Married,63261,Full-time,North,0,3.4,0
E06401,31,Male,Married,52369,Full-time,North,1,3.0,0
E06402,30,Female,Married,20000,Full-time,Central,1,1.1,0
E06403,24,Male,Single,43210,Full-time,South,1,8.3,1
E06404,32,Male,Divorced,20000,Part-time,East,0,1.5,0
E06405,24,Female,Widowed,37766,Part-time,East,1,1.3,1
E06406,55,Male,Divorced,65390,Full-time,North,0,5.5,0
E06407,51,Male,Married,44952,Intern,West,1,2.5,0
E06408,58,Female,Married,45957,Part-time,West,0,1.8,1
E06409,39,Female,Single,47087,Full-time,East,0,2.4,0
E06410,41,Female,Divorced,50165,Full-time,North,0,3.8,0
E06411,54,Male,Widowed,44978,Full-time,North,0,0.3,0
E06412,61,Male,Single,77249,Full-time,South,1,1.2,1
E06413,18,Male,Single,24449,Full-time,Central,1,5.9,1
E06414,27,Male,Divorced,53433,Part-time,West,1,4.0,0
E06415,60,Male,Single,58342,Full-time,North,0,0.2,0
E06416,33,Female,Single,36577,Full-time,East,0,1.9,0
E06417,63,Male,Widowed,59684,Contract,West,1,1.1,0
E06418,25,Male,Married,39981,Contract,Central,0,4.7,0
E06419,42,Female,Divorced,57197,Contract,North,1,0.5,1
E06420,29,Male,Single,31072,Intern,West,1,0.5,0
E06421,42,Other,Single,51312,Full-time,North,1,4.1,0
E06422,34,Male,Married,83446,Full-time,Central,1,13.1,0
E06423,43,Female,Married,36424,Contract,South,1,1.5,0
E06424,63,Female,Single,43768,Contract,West,0,6.0,1
E06425,31,Female,Divorced,74745,Full-time,Central,1,1.5,0
E06426,58,Male,Divorced,68546,Full-time,South,1,3.2,1
E06427,53,Female,Single,76227,Full-time,South,0,2.0,0
E06428,40,Male,Single,44460,Part-time,Central,1,4.1,0
E06429,60,Male,Single,55203,Part-time,East,0,0.2,0
E06430,23,Male,Married,56917,Part-time,Central,1,2.4,0
E06431,64,Male,Single,38345,Full-time,North,0,19.2,1
E06432,22,Male,Married,33235,Full-time,East,0,4.2,1
E06433,60,Male,Married,31387,Full-time,South,1,0.8,0
E06434,42,Male,Divorced,42477,Full-time,West,1,1.1,0
E06435,35,Female,Single,30832,Intern,South,0,3.5,0
E06436,30,Male,Married,39846,Full-time,West,0,0.5,0
E06437,60,Female,Married,34912,Full-time,West,1,0.0,0
E06438,31,Other,Married,57682,Part-time,Central,1,4.4,0
E06439,45,Male,Widowed,55925,Full-time,Central,0,2.7,0
E06440,35,Female,Married,41428,Contract,South,1,3.4,0
E06441,45,Other,Divorced,44875,Full-time,Central,1,0.1,1
E06442,44,Male,Single,58932,Contract,South,1,1.4,1
E06443,49,Male,Married,44676,Contract,Central,1,2.3,0
E06444,64,Female,Married,41069,Full-time,Central,0,3.6,1
E06445,26,Female,Widowed,30061,Full-time,West,1,5.6,0
E06446,57,Female,Single,69580,Full-time,East,1,1.0,0
E06447,49,Male,Single,25684,Full-time,Central,1,7.1,1
E06448,37,Female,Married,45267,Full-time,Central,1,3.3,0
E06449,45,Male,Single,36720,Contract,South,1,1.5,0
E06450,50,Male,Married,52181,Full-time,West,0,3.3,0
E06451,21,Male,Widowed,43289,Full-time,West,0,3.2,0
E06452,63,Male,Divorced,51256,Full-time,East,1,0.7,0
E06453,51,Female,Single,37390,Part-time,East,0,0.0,0
E06454,20,Female,Single,43195,Contract,East,0,0.4,0
E06455,43,Female,Married,29791,Full-time,Central,0,9.3,1
E06456,25,Male,Married,34876,Full-time,South,1,5.9,0
E06457,23,Female,Married,43053,Full-time,North,0,0.6,0
E06458,33,Female,Married,52464,Full-time,South,0,3.2,0
E06459,41,Male,Married,47795,Full-time,West,1,7.4,0
E06460,56,Female,Single,70454,Full-time,East,1,7.4,1
E06461,47,Female,Married,27300,Contract,North,1,2.5,0
E06462,62,Female,Single,46076,Full-time,West,1,3.9,1
E06463,30,Male,Single,20000,Contract,East,1,1.5,1
E06464,22,Female,Married,47506,Full-time,North,0,0.2,0
E06465,42,Female,Married,39936,Contract,South,0,2.3,0
E06466,37,Male,Married,42259,Contract,West,0,1.1,0
E06467,35,Female,Single,39772,Intern,Central,1,1.6,0
E06468,64,Male,Single,56523,Contract,North,1,0.6,0
E06469,35,Female,Single,54199,Full-time,North,1,4.0,0
E06470,19,Female,Married,31910,Full-time,South,1,8.9,0
E06471,27,Female,Single,46617,Part-time,South,0,3.6,0
E06472,62,Female,Married,27188,Contract,West,0,2.0,0
E06473,64,Male,Married,24384,Full-time,Central,1,1.6,0
E06474,29,Male,Married,56009,Contract,East,1,2.4,1
E06475,64,Female,Divorced,32941,Part-time,North,1,3.2,1
E06476,30,Male,Divorced,40790,Full-time,North,0,0.4,0
E06477,64,Male,Divorced,53289,Full-time,West,1,4.7,1
E06478,28,Male,Married,49735,Full-time,East,0,0.0,1
E06479,36,Male,Single,71057,Full-time,East,0,5.6,0
E06480,52,Female,Married,31145,Part-time,East,0,2.1,0
E06481,56,Female,Married,68292,Full-time,West,0,1.7,0
E06482,43,Male,Single,58677,Full-time,North,0,0.4,0
E06483,63,Male,Married,61399,Part-time,South,0,2.6,0
E06484,31,Male,Married,44125,Contract,North,0,0.3,0
E06485,62,Male,Single,35721,Full-time,South,0,6.0,1
E06486,61,Male,Married,51426,Full-time,South,0,1.1,0
E06487,41,Male,Single,35649,Contract,West,0,0.6,0
E06488,58,Female,Single,35169,Full-time,East,1,0.9,1
E06489,18,Female,Divorced,52258,Full-time,West,0,2.3,0
E06490,60,Male,Married,65782,Contract,South,1,2.5,0
E06491,39,Female,Married,25941,Full-time,North,0,1.2,0
E06492,40,Female,Single,69604,Full-time,South,0,4.7,1
E06493,36,Male,Married,31375,Full-time,West,1,1.4,0
E06494,35,Male,Single,45402,Full-time,North,1,1.7,0
E06495,29,Female,Married,45636,Part-time,East,1,0.4,1
E06496,45,Male,Married,42737,Full-time,West,0,0.4,0
E06497,45,Female,Divorced,46446,Full-time,Central,1,0.3,0
E06498,50,Female,Single,52014,Contract,South,1,0.5,1
E06499,36,Male,Married,69086,Part-time,East,0,6.9,0
E06500,45,Female,Married,46969,Part-time,East,1,3.5,1
E06501,54,Female,Single,36311,Full-time,North,0,3.3,0
E06502,43,Male,Single,33966,Full-time,West,1,0.5,0
E06503,52,Male,Married,54786,Full-time,South,1,2.2,0
E06504,51,Female,Married,62260,Full-time,Central,1,2.0,0
E06505,52,Female,Married,40265,Full-time,South,0,1.0,0
E06506,57,Female,Single,63748,Part-time,West,0,0.9,0
E06507,33,Female,Married,82530,Contract,East,0,4.3,0
E06508,55,Male,Single,69791,Full-time,Central,1,1.1,0
E06509,30,Male,Married,39132,Full-time,North,0,2.7,0
E06510,40,Male,Married,65469,Full-time,West,0,7.6,1
E06511,39,Male,Married,63874,Full-time,South,1,2.2,0
E06512,33,Female,Married,50947,Full-time,West,0,2.8,0
E06513,45,Other,Married,63459,Full-time,North,1,6.2,1
E06514,52,Female,Married,61410,Contract,South,0,3.8,1
E06515,62,Female,Single,68710,Full-time,Central,0,0.0,0
E06516,63,Male,Single,58682,Full-time,South,0,0.5,0
E06517,25,Male,Single,61322,Contract,South,0,0.9,0
E06518,61,Male,Married,34695,Full-time,North,0,1.7,0
E06519,39,Female,Widowed,49968,Contract,South,0,1.0,0
E06520,38,Male,Married,38751,Full-time,West,0,1.9,0
E06521,43,Female,Single,67931,Full-time,East,0,4.6,0
E06522,57,Female,Single,29628,Full-time,North,1,10.8,0
E06523,38,Male,Single,20000,Part-time,North,0,3.0,0
E06524,42,Male,Single,28761,Full-time,North,0,6.1,0
E06525,58,Female,Married,46583,Full-time,West,1,1.3,0
E06526,18,Male,Single,20000,Full-time,West,0,0.4,0
E06527,23,Female,Single,21605,Full-time,West,0,5.4,0
E06528,40,Female,Single,59973,Full-time,West,1,4.4,0
E06529,40,Male,Married,29104,Part-time,South,0,0.8,0
E06530,60,Male,Married,65074,Full-time,North,1,2.3,1
E06531,60,Male,Married,30171,Full-time,North,1,15.3,0
E06532,40,Female,Single,20000,Full-time,Central,1,10.7,0
E06533,49,Male,Married,34568,Full-time,East,0,1.8,0
E06534,47,Female,Married,30678,Part-time,South,1,1.0,0
E06535,30,Female,Single,30601,Full-time,East,0,1.0,0
E06536,60,Female,Single,48357,Full-time,South,1,6.3,0
E06537,35,Male,Single,52553,Contract,South,1,3.3,1
E06538,40,Female,Married,70732,Full-time,South,1,2.7,0
E06539,32,Female,Single,44560,Contract,North,0,0.9,1
E06540,50,Female,Married,54298,Full-time,East,1,1.6,0
E06541,38,Female,Single,30061,Full-time,East,0,2.4,1
E06542,56,Female,Married,36383,Full-time,West,0,2.2,1
E06543,40,Female,Single,69503,Full-time,East,1,0.2,1
E06544,44,Male,Married,71069,Part-time,West,1,2.0,0
E06545,62,Female,Divorced,73811,Intern,Central,0,2.8,0
E06546,61,Male,Widowed,48113,Full-time,West,1,4.6,0
E06547,35,Female,Single,30135,Full-time,South,1,0.4,1
E06548,41,Female,Single,38280,Full-time,North,1,5.2,1
E06549,64,Male,Married,45082,Full-time,South,1,0.3,0
E06550,57,Female,Single,41522,Part-time,Central,1,2.1,0
E06551,59,Female,Married,51699,Full-time,North,0,0.3,0
E06552,24,Male,Widowed,61269,Full-time,Central,0,5.1,0
E06553,37,Female,Married,34564,Full-time,South,0,1.9,0
E06554,44,Male,Single,78762,Full-time,North,0,2.9,0
E06555,23,Female,Married,51117,Full-time,Central,1,2.1,0
E06556,44,Female,Widowed,70368,Full-time,West,1,1.9,0
E06557,26,Female,Married,56351,Part-time,East,0,0.6,0
E06558,62,Female,Married,82342,Full-time,South,1,8.6,0
E06559,48,Female,Divorced,32552,Full-time,West,0,3.9,0
E06560,38,Male,Widowed,42294,Full-time,Central,0,2.5,0
E06561,43,Male,Divorced,42343,Part-time,Central,0,0.7,0
E06562,57,Female,Married,52742,Full-time,North,0,1.5,1
E06563,62,Female,Married,51886,Full-time,West,0,1.3,1
E06564,30,Female,Married,55832,Part-time,Central,1,4.2,0
E06565,40,Female,Single,52099,Full-time,North,0,0.6,0
E06566,37,Female,Married,58360,Intern,East,1,3.3,0
E06567,54,Male,Married,42741,Intern,East,1,7.0,0
E06568,45,Female,Divorced,57013,Part-time,North,0,5.5,0
E06569,34,Male,Divorced,92225,Part-time,West,1,1.2,0
E06570,45,Male,Single,50067,Part-time,North,0,0.5,0
E06571,58,Female,Married,28335,Full-time,North,0,1.4,0
E06572,19,Female,Married,40593,Full-time,West,1,1.5,1
E06573,42,Male,Divorced,43107,Part-time,East,1,2.3,0
E06574,58,Female,Single,36711,Part-time,Central,1,0.1,0
E06575,23,Female,Married,51833,Contract,East,0,2.1,1
E06576,28,Female,Married,61985,Contract,West,1,2.8,0
E06577,55,Female,Divorced,30497,Full-time,South,1,8.5,1
E06578,23,Male,Married,24585,Part-time,West,1,3.9,0
E06579,62,Female,Married,87109,Part-time,East,0,0.1,0
E06580,28,Female,Widowed,35934,Contract,East,0,0.6,0
E06581,31,Female,Married,71201,Full-time,West,0,1.9,0
E06582,19,Female,Single,61417,Part-time,West,1,11.2,0
E06583,57,Male,Single,40946,Full-time,West,0,2.8,0
E06584,20,Male,Married,38182,Full-time,East,0,5.6,0
E06585,52,Female,Single,40931,Full-time,North,1,0.3,0
E06586,50,Female,Married,43370,Intern,South,1,1.7,0
E06587,41,Female,Married,59288,Part-time,North,1,0.1,1
E06588,36,Male,Widowed,29109,Full-time,East,0,0.9,0
E06589,35,Male,Married,69227,Full-time,North,0,5.0,1
E06590,41,Male,Married,40412,Part-time,West,1,2.9,0
E06591,62,Female,Single,28050,Contract,Central,1,1.0,0
E06592,52,Male,Married,52775,Full-time,West,0,5.5,1
E06593,18,Female,Single,86052,Intern,South,0,4.0,1
E06594,53,Male,Married,37405,Full-time,West,1,2.1,0
E06595,42,Female,Married,51933,Intern,Central,1,0.1,0
E06596,62,Male,Single,52121,Part-time,East,1,7.1,1
E06597,60,Male,Single,78280,Full-time,North,1,3.3,0
E06598,51,Female,Married,35920,Full-time,West,0,5.0,0
E06599,42,Female,Married,64043,Full-time,North,1,8.2,1
E06600,33,Male,Married,28650,Full-time,South,1,0.4,0
E06601,51,Female,Widowed,53334,Part-time,North,0,4.2,0
E06602,46,Male,Divorced,61053,Full-time,South,0,0.5,0
E06603,36,Male,Married,65058,Intern,South,0,2.2,0
E06604,40,Male,Single,29476,Part-time,West,0,3.9,0
E06605,36,Male,Married,20000,Contract,Central,1,2.2,0
E06606,42,Female,Married,47038,Part-time,North,0,1.9,0
E06607,33,Male,Married,41452,Full-time,South,0,1.0,0
E06608,26,Female,Married,28708,Full-time,South,1,4.4,1
E06609,18,Male,Single,30415,Full-time,South,1,0.3,0
E06610,59,Female,Divorced,42828,Part-time,East,1,0.8,1
E06611,36,Male,Married,75637,Contract,North,0,0.1,1
E06612,50,Male,Single,31523,Full-time,North,0,0.6,1
E06613,51,Male,Single,63372,Full-time,South,1,1.6,1
E06614,33,Female,Single,27931,Part-time,North,1,0.1,1
E06615,61,Female,Married,38695,Full-time,North,1,0.8,0
E06616,57,Female,Married,27016,Full-time,East,0,0.1,1
E06617,35,Male,Married,82590,Full-time,South,0,6.3,0
E06618,51,Female,Single,64346,Contract,North,0,6.6,1
E06619,42,Female,Single,60520,Contract,Central,1,3.6,1
E06620,62,Male,Married,59755,Full-time,South,1,2.7,0
E06621,23,Male,Single,37890,Intern,North,1,4.8,0
E06622,38,Female,Married,50533,Contract,East,1,1.0,0
E06623,23,Female,Single,34320,Part-time,Central,1,4.1,0
E06624,49,Male,Single,90412,Full-time,West,0,1.2,0
E06625,58,Female,Married,33129,Full-time,West,0,1.8,1
E06626,60,Female,Divorced,37091,Full-time,Central,1,11.7,1
E06627,56,Female,Single,74054,Full-time,West,1,5.6,0
E06628,48,Male,Married,48428,Full-time,Central,0,1.6,1
E06629,59,Female,Single,59059,Full-time,North,0,7.1,0
E06630,27,Male,Married,48777,Intern,West,0,0.3,0
E06631,47,Male,Divorced,39659,Full-time,West,1,7.0,0
E06632,35,Female,Single,39673,Full-time,Central,0,6.6,1
E06633,41,Male,Single,62939,Full-time,North,1,3.1,0
E06634,26,Male,Single,53410,Part-time,North,1,1.2,0
E06635,48,Male,Married,68045,Full-time,South,1,5.2,1
E06636,32,Male,Married,67855,Full-time,South,0,1.0,0
E06637,21,Male,Single,58654,Full-time,North,0,0.5,0
E06638,57,Male,Single,65715,Full-time,Central,0,2.4,0
E06639,26,Female,Divorced,58056,Full-time,East,1,0.4,0
E06640,62,Male,Married,55706,Full-time,East,1,1.3,1
E06641,26,Other,Married,45140,Full-time,South,1,2.6,0
E06642,43,Male,Divorced,24617,Full-time,West,0,0.7,0
E06643,21,Male,Single,40481,Part-time,East,1,1.6,0
E06644,34,Female,Divorced,71708,Full-time,West,1,1.1,0
E06645,33,Male,Widowed,54325,Full-time,West,0,0.5,0
E06646,32,Female,Single,43970,Full-time,North,1,3.0,0
E06647,52,Female,Married,68025,Full-time,East,1,2.8,0
E06648,22,Male,Married,43283,Contract,East,1,2.5,0
E06649,22,Female,Divorced,60616,Full-time,West,1,8.0,0
E06650,37,Male,Single,69945,Intern,West,1,7.8,1
E06651,32,Other,Married,59109,Full-time,North,0,2.5,0
E06652,35,Female,Widowed,65926,Full-time,Central,0,4.0,0
E06653,64,Female,Married,57089,Contract,East,1,4.9,0
E06654,19,Male,Divorced,21428,Intern,East,0,0.3,0
E06655,46,Male,Married,69662,Full-time,North,1,5.6,0
E06656,30,Male,Divorced,62035,Full-time,North,0,0.0,0
E06657,21,Male,Single,45434,Full-time,Central,0,0.0,0
E06658,59,Female,Married,41187,Full-time,West,0,1.1,1
E06659,62,Female,Married,51854,Intern,East,1,4.7,1
E06660,27,Male,Married,32010,Full-time,West,0,7.6,0
E06661,48,Female,Single,64143,Full-time,East,1,1.5,0
E06662,58,Female,Married,47734,Part-time,North,1,3.0,1
E06663,25,Female,Single,36512,Full-time,North,0,1.9,1
E06664,20,Male,Single,59967,Full-time,North,0,1.0,0
E06665,63,Male,Single,57121,Full-time,Central,0,6.1,0
E06666,26,Female,Widowed,62252,Full-time,East,0,2.7,0
E06667,47,Female,Single,30732,Intern,North,1,3.5,1
E06668,28,Female,Married,61051,Full-time,Central,1,2.9,0
E06669,52,Female,Single,76798,Contract,West,0,0.3,0
E06670,54,Male,Married,49357,Full-time,Central,1,5.3,0
E06671,59,Female,Married,48404,Contract,Central,1,0.1,0
E06672,30,Male,Married,29145,Full-time,South,0,3.5,0
E06673,53,Female,Married,51231,Intern,West,1,0.5,0
E06674,30,Female,Married,34651,Part-time,South,1,2.4,0
E06675,29,Female,Married,67513,Full-time,East,0,0.4,0
E06676,54,Female,Married,86396,Full-time,Central,1,10.5,0
E06677,27,Female,Married,86776,Contract,Central,0,1.7,0
E06678,26,Male,Married,37159,Part-time,Central,0,4.7,0
E06679,24,Male,Single,38934,Full-time,Central,1,4.8,0
E06680,19,Female,Divorced,59077,Part-time,South,1,0.4,0
E06681,40,Male,Divorced,46550,Full-time,East,0,2.5,0
E06682,56,Male,Single,50210,Contract,South,0,21.1,1
E06683,57,Male,Divorced,86815,Part-time,Central,1,1.4,0
E06684,56,Female,Married,33743,Full-time,East,0,0.3,1
E06685,38,Male,Married,53999,Full-time,West,0,4.3,1
E06686,40,Female,Single,55711,Full-time,South,0,2.7,1
E06687,46,Other,Widowed,65750,Contract,North,0,3.8,1
E06688,31,Other,Married,37060,Full-time,West,0,2.3,1
E06689,43,Male,Single,72251,Part-time,West,1,0.9,0
E06690,22,Female,Married,53936,Full-time,Central,0,1.9,0
E06691,48,Other,Married,37568,Full-time,Central,1,2.6,0
E06692,42,Female,Married,47290,Contract,West,0,0.8,1
E06693,48,Female,Married,65037,Full-time,South,0,5.8,1
E06694,37,Female,Married,81239,Full-time,East,0,1.6,0
E06695,61,Male,Married,44729,Full-time,South,0,3.8,0
E06696,34,Female,Divorced,81740,Full-time,South,0,8.7,0
E06697,62,Male,Widowed,68635,Full-time,West,0,1.6,0
E06698,19,Male,Married,42340,Full-time,South,1,1.9,0
E06699,42,Other,Divorced,59036,Part-time,East,0,0.6,1
E06700,30,Male,Divorced,63081,Part-time,West,0,1.4,0
E06701,56,Male,Single,46404,Full-time,South,0,2.3,1
E06702,45,Other,Divorced,40334,Full-time,Central,1,0.8,0
E06703,59,Other,Single,47996,Part-time,South,1,0.1,0
E06704,23,Male,Single,44189,Contract,West,1,0.9,0
E06705,20,Female,Married,54140,Full-time,West,0,3.4,0
E06706,52,Male,Married,82739,Full-time,Central,1,5.9,0
E06707,35,Male,Married,56880,Full-time,West,0,0.4,0
E06708,28,Male,Married,77132,Full-time,North,1,3.3,1
E06709,37,Male,Single,58526,Full-time,West,1,1.2,0
E06710,22,Male,Widowed,93400,Full-time,South,1,1.1,0
E06711,36,Male,Married,37796,Full-time,East,0,1.7,0
E06712,39,Female,Divorced,20000,Part-time,South,0,6.1,0
E06713,36,Female,Single,54097,Full-time,West,0,2.6,1
E06714,64,Female,Married,55989,Full-time,North,1,3.1,1
E06715,33,Female,Married,73643,Full-time,South,0,0.4,0
E06716,41,Male,Married,78566,Full-time,East,1,0.4,1
E06717,58,Female,Single,26613,Part-time,South,1,2.1,1
E06718,21,Female,Married,47416,Full-time,Central,1,3.8,0
E06719,32,Male,Single,52085,Full-time,North,0,0.7,1
E06720,42,Male,Married,32695,Part-time,West,0,2.4,0
E06721,61,Female,Widowed,47901,Part-time,South,0,7.4,1
E06722,52,Female,Single,66362,Full-time,South,0,2.2,0
E06723,31,Female,Married,67435,Full-time,South,1,2.0,0
E06724,36,Male,Married,55617,Part-time,South,1,2.6,0
E06725,55,Male,Single,75440,Intern,East,0,3.5,0
E06726,53,Female,Single,55227,Intern,Central,0,1.1,0
E06727,24,Female,Single,69187,Intern,Central,0,1.2,0
E06728,47,Male,Single,37424,Full-time,North,0,0.5,1
E06729,36,Male,Single,38416,Full-time,North,0,8.9,0
E06730,42,Female,Single,81157,Full-time,East,1,0.1,0
E06731,33,Female,Single,42682,Full-time,Central,1,1.9,0
E06732,64,Male,Married,65204,Full-time,North,0,3.5,1
E06733,57,Female,Married,42095,Full-time,West,0,3.7,0
E06734,25,Female,Married,55852,Full-time,Central,1,3.0,1
E06735,35,Female,Married,47963,Full-time,South,0,1.2,0
E06736,45,Male,Single,60742,Part-time,Central,0,0.2,0
E06737,33,Male,Married,60662,Full-time,West,1,8.1,0
E06738,36,Female,Single,40076,Full-time,South,1,0.6,0
